,Bus_ID,period,state,mileage,decision
872,5304,61,49,249131.0,0
873,5304,62,50,251536.0,0
874,5304,63,50,253710.0,0
875,5304,64,51,256023.0,0
876,5304,65,51,258176.0,0
877,5304,66,52,261499.0,0
878,5304,67,52,264645.0,0
879,5304,68,53,268482.0,0
880,5304,69,54,271241.0,0
881,5304,70,54,273547.0,0
882,5304,71,55,276208.0,0
883,5304,72,55,279165.0,0
884,5304,73,56,281656.0,0
885,5304,74,56,284531.0,0
886,5304,75,57,289491.0,1
887,5304,76,0,965.0,0
888,5304,77,1,5512.0,0
889,5304,78,1,8355.0,0
890,5304,79,2,11733.0,0
891,5304,80,3,15389.0,0
892,5304,81,3,18947.0,0
893,5304,82,4,22265.0,0
894,5304,83,5,26007.0,0
895,5304,84,5,29051.0,0
896,5304,85,6,31772.0,0
897,5304,86,6,33433.0,0
898,5304,87,7,36368.0,0
899,5304,88,7,38023.0,0
900,5304,89,7,39840.0,0
901,5304,90,8,41975.0,0
902,5304,91,8,43886.0,0
903,5304,92,9,45388.0,0
904,5304,93,9,47201.0,0
905,5304,94,9,49519.0,0
906,5304,95,10,52807.0,0
907,5304,96,11,55686.0,0
908,5304,97,11,57915.0,0
909,5304,98,11,59074.0,0
910,5304,99,12,60663.0,0
911,5304,100,12,63168.0,0
912,5304,101,13,67559.0,0
913,5304,102,13,69217.0,0
914,5304,103,14,71223.0,0
915,5304,104,14,72409.0,0
916,5304,105,14,74484.0,0
917,5304,106,15,77671.0,0
918,5304,107,15,79178.0,0
919,5304,108,16,81016.0,0
920,5304,109,16,82620.0,0
921,5304,110,16,84811.0,0
922,5304,111,17,86954.0,0
923,5304,112,17,89104.0,0
924,5304,113,18,90907.0,0
925,5304,114,18,92664.0,0
926,5304,115,18,94550.0,0
927,5304,116,19,96287.0,0
928,5305,1,1,8938.0,0
929,5305,2,2,13106.0,0
930,5305,3,3,18056.0,0
931,5305,4,4,23419.0,0
932,5305,5,5,28431.0,0
933,5305,6,6,31299.0,0
934,5305,7,7,35441.0,0
935,5305,8,8,40007.0,0
936,5305,9,8,44504.0,0
937,5305,10,10,50090.0,0
938,5305,11,10,54365.0,0
939,5305,12,11,58832.0,0
940,5305,13,12,62805.0,0
941,5305,14,13,67552.0,0
942,5305,15,14,72197.0,0
943,5305,16,15,77459.0,0
944,5305,17,16,82572.0,0
945,5305,18,17,88021.0,0
946,5305,19,18,94172.0,0
947,5305,20,19,99717.0,0
948,5305,21,21,105906.0,0
949,5305,22,22,111463.0,0
950,5305,23,23,117672.0,0
951,5305,24,24,121640.0,0
952,5305,25,25,127153.0,0
953,5305,26,26,132397.0,0
954,5305,27,27,137201.0,0
955,5305,28,28,143104.0,0
956,5305,29,29,148645.0,0
957,5305,30,30,153626.0,0
958,5305,31,31,159739.0,0
959,5305,32,33,165473.0,0
960,5305,33,34,170121.0,0
961,5305,34,35,175895.0,0
962,5305,35,36,181428.0,0
963,5305,36,37,187363.0,0
964,5305,37,38,192790.0,0
965,5305,38,39,199123.0,0
966,5305,39,41,205713.0,0
967,5305,40,42,212127.0,0
968,5305,41,43,218505.0,0
969,5305,42,44,223371.0,0
970,5305,43,45,229076.0,0
971,5305,44,46,232224.0,0
972,5305,45,47,236052.0,0
973,5305,46,48,240007.0,0
974,5305,47,48,240586.0,0
975,5305,48,48,240872.0,0
976,5305,49,48,244718.0,0
977,5305,50,50,250776.0,0
978,5305,51,51,256217.0,0
979,5305,52,52,260349.0,0
980,5305,53,52,264320.0,0
981,5305,54,53,269827.0,0
982,5305,55,55,275328.0,0
983,5305,56,55,278577.0,0
984,5305,57,56,280681.0,0
985,5305,58,56,283672.0,0
986,5305,59,57,287326.0,0
987,5305,60,58,291902.0,0
988,5305,61,58,294507.0,0
989,5305,62,59,297580.0,0
990,5305,63,60,300099.0,0
991,5305,64,60,303091.0,0
992,5305,65,61,307010.0,0
993,5305,66,61,309716.0,0
994,5305,67,62,313804.0,0
995,5305,68,63,318602.0,0
996,5305,69,64,322685.0,0
997,5305,70,65,326848.0,0
998,5305,71,66,330953.0,0
999,5305,72,66,334788.0,0
1000,5305,73,67,337581.0,0
1001,5305,74,68,340531.0,0
1002,5305,75,68,342822.0,0
1003,5305,76,68,344922.0,0
1004,5305,77,69,348509.0,0
1005,5305,78,70,351010.0,0
1006,5305,79,70,353946.0,0
1007,5305,80,71,356765.0,0
1008,5305,81,72,360583.0,0
1009,5305,82,72,364489.0,0
1010,5305,83,73,367351.0,0
1011,5305,84,73,369816.0,0
1012,5305,85,74,372280.0,0
1013,5305,86,74,374383.0,0
1014,5305,87,75,377195.0,0
1015,5305,88,75,378921.0,0
1016,5305,89,76,380812.0,0
1017,5305,90,76,382389.0,0
1018,5305,91,77,385135.0,0
1019,5305,92,77,387282.0,1
1020,5305,93,0,954.0,0
1021,5305,94,0,2000.0,0
1022,5305,95,1,5581.0,0
1023,5305,96,1,9128.0,0
1024,5305,97,2,10846.0,0
1025,5305,98,2,11948.0,0
1026,5305,99,2,13214.0,0
1027,5305,100,3,15025.0,0
1028,5305,101,3,16709.0,0
1029,5305,102,3,17687.0,0
1030,5305,103,4,20719.0,0
1031,5305,104,4,22323.0,0
1032,5305,105,4,24512.0,0
1033,5305,106,5,27372.0,0
1034,5305,107,5,29342.0,0
1035,5305,108,6,32139.0,0
1036,5305,109,6,34173.0,0
1037,5305,110,7,35875.0,0
1038,5305,111,7,37088.0,0
1039,5305,112,7,38809.0,0
1040,5305,113,8,40298.0,0
1041,5305,114,8,41411.0,0
1042,5305,115,8,43423.0,0
1043,5305,116,9,45252.0,0
1044,5306,1,0,3146.0,0
1045,5306,2,2,13075.0,0
1046,5306,3,3,18494.0,0
1047,5306,4,4,23495.0,0
1048,5306,5,5,29148.0,0
1049,5306,6,6,34080.0,0
1050,5306,7,8,40138.0,0
1051,5306,8,9,45888.0,0
1052,5306,9,10,50398.0,0
1053,5306,10,11,55350.0,0
1054,5306,11,12,60494.0,0
1055,5306,12,13,65011.0,0
1056,5306,13,14,70746.0,0
1057,5306,14,15,75980.0,0
1058,5306,15,16,82196.0,0
1059,5306,16,17,88723.0,0
1060,5306,17,18,94738.0,0
1061,5306,18,20,100932.0,0
1062,5306,19,21,107541.0,0
1063,5306,20,22,113070.0,0
1064,5306,21,23,119254.0,0
1065,5306,22,25,125543.0,0
1066,5306,23,25,129679.0,0
1067,5306,24,27,135353.0,0
1068,5306,25,27,139440.0,0
1069,5306,26,28,143031.0,0
1070,5306,27,29,147377.0,0
1071,5306,28,30,151335.0,0
1072,5306,29,31,156384.0,0
1073,5306,30,32,160841.0,0
1074,5306,31,33,165661.0,0
1075,5306,32,33,169353.0,0
1076,5306,33,34,174133.0,0
1077,5306,34,35,178827.0,0
1078,5306,35,36,184144.0,0
1079,5306,36,37,188199.0,0
1080,5306,37,38,194167.0,0
1081,5306,38,39,198986.0,0
1082,5306,39,40,203166.0,0
1083,5306,40,41,209209.0,0
1084,5306,41,42,214029.0,0
1085,5306,42,43,219420.0,0
1086,5306,43,45,225913.0,0
1087,5306,44,46,230105.0,0
1088,5306,45,46,233929.0,0
1089,5306,46,47,235339.0,0
1090,5306,47,47,235339.0,1
1091,5306,48,0,3391.0,0
1092,5306,49,1,7399.0,0
1093,5306,50,2,12311.0,0
1094,5306,51,3,16466.0,0
1095,5306,52,3,19728.0,0
1096,5306,53,4,24903.0,0
1097,5306,54,5,29152.0,0
1098,5306,55,6,34768.0,0
1099,5306,56,7,38443.0,0
1100,5306,57,7,39712.0,0
1101,5306,58,8,43384.0,0
1102,5306,59,9,47150.0,0
1103,5306,60,10,51501.0,0
1104,5306,61,10,52351.0,0
1105,5306,62,12,62973.0,0
1106,5306,63,13,67087.0,0
1107,5306,64,14,71390.0,0
1108,5306,65,15,76081.0,0
1109,5306,66,16,80581.0,0
1110,5306,67,16,83324.0,0
1111,5306,68,17,87306.0,0
1112,5306,69,18,91627.0,0
1113,5306,70,18,94584.0,0
1114,5306,71,19,97146.0,0
1115,5306,72,20,101199.0,0
1116,5306,73,21,105066.0,0
1117,5306,74,21,109858.0,0
1118,5306,75,22,114666.0,0
1119,5306,76,23,117114.0,0
1120,5306,77,23,117869.0,0
1121,5306,78,24,120143.0,0
1122,5306,79,25,125450.0,0
1123,5306,80,25,128740.0,0
1124,5306,81,26,133612.0,0
1125,5306,82,27,138245.0,0
1126,5306,83,28,141649.0,0
1127,5306,84,28,144103.0,0
1128,5306,85,29,146330.0,0
1129,5306,86,29,148649.0,0
1130,5306,87,30,150411.0,0
1131,5306,88,30,152888.0,0
1132,5306,89,30,154858.0,0
1133,5306,90,31,156994.0,0
1134,5306,91,31,158611.0,0
1135,5306,92,32,160449.0,0
1136,5306,93,32,161497.0,0
1137,5306,94,32,164527.0,0
1138,5306,95,33,167125.0,0
1139,5306,96,34,170228.0,0
1140,5306,97,34,172116.0,0
1141,5306,98,34,173574.0,0
1142,5306,99,35,175189.0,0
1143,5306,100,35,176713.0,0
1144,5306,101,36,180975.0,0
1145,5306,102,36,184355.0,0
1146,5306,103,37,185415.0,0
1147,5306,104,37,185423.0,0
1148,5306,105,37,185869.0,0
1149,5306,106,37,188997.0,0
1150,5306,107,38,190847.0,0
1151,5306,108,38,193893.0,0
1152,5306,109,39,195117.0,0
1153,5306,110,39,197461.0,0
1154,5306,111,39,199310.0,0
1155,5306,112,40,200628.0,0
1156,5306,113,40,202387.0,0
1157,5306,114,40,204285.0,0
1158,5306,115,41,206913.0,0
1159,5306,116,41,208640.0,0
1160,5307,1,0,916.0,0
1161,5307,2,2,10748.0,0
1162,5307,3,3,15909.0,0
1163,5307,4,4,22365.0,0
1164,5307,5,5,27533.0,0
1165,5307,6,6,32306.0,0
1166,5307,7,7,37543.0,0
1167,5307,8,8,43245.0,0
1168,5307,9,9,48650.0,0
1169,5307,10,10,53953.0,0
1170,5307,11,11,58807.0,0
1171,5307,12,12,64183.0,0
1172,5307,13,13,68293.0,0
1173,5307,14,14,73107.0,0
1174,5307,15,15,76951.0,0
1175,5307,16,16,80710.0,0
1176,5307,17,16,84647.0,0
1177,5307,18,17,87872.0,0
1178,5307,19,18,92231.0,0
1179,5307,20,19,96005.0,0
1180,5307,21,19,99621.0,0
1181,5307,22,20,104653.0,0
1182,5307,23,21,108879.0,0
1183,5307,24,22,113006.0,0
1184,5307,25,23,117662.0,0
1185,5307,26,24,121345.0,0
1186,5307,27,25,126214.0,0
1187,5307,28,25,129866.0,0
1188,5307,29,26,132424.0,0
1189,5307,30,27,135716.0,0
1190,5307,31,27,139664.0,0
1191,5307,32,28,143361.0,0
1192,5307,33,29,147410.0,0
1193,5307,34,30,150905.0,0
1194,5307,35,31,155258.0,0
1195,5307,36,31,159116.0,0
1196,5307,37,32,162475.0,0
1197,5307,38,33,166239.0,0
1198,5307,39,34,170603.0,0
1199,5307,40,34,174306.0,0
1200,5307,41,35,178181.0,0
1201,5307,42,36,181814.0,0
1202,5307,43,37,185515.0,0
1203,5307,44,37,188514.0,0
1204,5307,45,38,192092.0,0
1205,5307,46,38,194370.0,0
1206,5307,47,38,194860.0,0
1207,5307,48,39,195713.0,0
1208,5307,49,39,198569.0,0
1209,5307,50,41,205147.0,0
1210,5307,51,41,208595.0,0
1211,5307,52,42,213129.0,0
1212,5307,53,43,216953.0,0
1213,5307,54,44,220389.0,0
1214,5307,55,44,224189.0,0
1215,5307,56,45,227470.0,0
1216,5307,57,45,227872.0,0
1217,5307,58,46,230144.0,0
1218,5307,59,46,233523.0,0
1219,5307,60,47,236435.0,0
1220,5307,61,47,238410.0,0
1221,5307,62,48,241677.0,0
1222,5307,63,48,244950.0,0
1223,5307,64,49,247460.0,0
1224,5307,65,50,251191.0,1
1225,5307,66,0,2345.0,0
1226,5307,67,1,5627.0,0
1227,5307,68,1,9081.0,0
1228,5307,69,2,11896.0,0
1229,5307,70,3,15471.0,0
1230,5307,71,3,17560.0,0
1231,5307,72,4,20506.0,0
1232,5307,73,4,22606.0,0
1233,5307,74,5,25585.0,0
1234,5307,75,5,27061.0,0
1235,5307,76,5,29497.0,0
1236,5307,77,6,32483.0,0
1237,5307,78,6,34159.0,0
1238,5307,79,7,37312.0,0
1239,5307,80,8,40526.0,0
1240,5307,81,8,44148.0,0
1241,5307,82,9,47100.0,0
1242,5307,83,9,49532.0,0
1243,5307,84,10,52545.0,0
1244,5307,85,11,55153.0,0
1245,5307,86,11,57429.0,0
1246,5307,87,12,61092.0,0
1247,5307,88,12,62995.0,0
1248,5307,89,13,65658.0,0
1249,5307,90,13,67499.0,0
1250,5307,91,13,69653.0,0
1251,5307,92,14,71739.0,0
1252,5307,93,14,73556.0,0
1253,5307,94,15,75432.0,0
1254,5307,95,15,77212.0,0
1255,5307,96,15,77442.0,0
1256,5307,97,15,78171.0,0
1257,5307,98,16,80271.0,0
1258,5307,99,16,82025.0,0
1259,5307,100,16,84264.0,0
1260,5307,101,17,86842.0,0
1261,5307,102,17,88515.0,0
1262,5307,103,18,91885.0,0
1263,5307,104,18,93966.0,0
1264,5307,105,19,95986.0,0
1265,5307,106,19,97893.0,0
1266,5307,107,19,99694.0,0
1267,5307,108,20,102062.0,0
1268,5307,109,20,103626.0,0
1269,5307,110,21,106066.0,0
1270,5307,111,21,108358.0,0
1271,5307,112,21,109107.0,0
1272,5307,113,22,111702.0,0
1273,5307,114,22,113888.0,0
1274,5307,115,23,116623.0,0
1275,5307,116,23,119034.0,0
1276,5308,1,0,1137.0,0
1277,5308,2,1,5791.0,0
1278,5308,3,1,8352.0,0
1279,5308,4,1,9384.0,0
1280,5308,5,2,12897.0,0
1281,5308,6,3,17418.0,0
1282,5308,7,4,22357.0,0
1283,5308,8,5,27340.0,0
1284,5308,9,6,33115.0,0
1285,5308,10,7,38620.0,0
1286,5308,11,8,43655.0,0
1287,5308,12,9,48800.0,0
1288,5308,13,10,53058.0,0
1289,5308,14,11,58063.0,0
1290,5308,15,12,61403.0,0
1291,5308,16,13,66120.0,0
1292,5308,17,14,70146.0,0
1293,5308,18,15,75557.0,0
1294,5308,19,16,81335.0,0
1295,5308,20,17,86389.0,0
1296,5308,21,18,92023.0,0
1297,5308,22,19,96269.0,0
1298,5308,23,20,100372.0,0
1299,5308,24,21,105671.0,0
1300,5308,25,22,110567.0,0
1301,5308,26,23,115627.0,0
1302,5308,27,24,121220.0,0
1303,5308,28,25,125699.0,0
1304,5308,29,26,130633.0,0
1305,5308,30,26,134703.0,0
1306,5308,31,27,139802.0,0
1307,5308,32,28,143682.0,0
1308,5308,33,29,148962.0,0
1309,5308,34,30,154438.0,0
1310,5308,35,31,159553.0,0
1311,5308,36,32,164117.0,0
1312,5308,37,33,169373.0,0
1313,5308,38,34,174455.0,0
1314,5308,39,35,179406.0,0
1315,5308,40,36,184564.0,0
1316,5308,41,37,189609.0,0
1317,5308,42,38,194109.0,0
1318,5308,43,39,198128.0,0
1319,5308,44,40,201100.0,0
1320,5308,45,40,203723.0,0
1321,5308,46,41,206819.0,0
1322,5308,47,41,209324.0,0
1323,5308,48,42,212405.0,0
1324,5308,49,43,216675.0,0
1325,5308,50,44,220700.0,0
1326,5308,51,44,224348.0,1
1327,5308,52,0,336.0,0
1328,5308,53,0,3910.0,0
1329,5308,54,1,6939.0,0
1330,5308,55,2,10647.0,0
1331,5308,56,2,14124.0,0
1332,5308,57,3,15260.0,0
1333,5308,58,3,17551.0,0
1334,5308,59,4,20278.0,0
1335,5308,60,4,23184.0,0
1336,5308,61,5,25485.0,0
1337,5308,62,5,28290.0,0
1338,5308,63,6,32013.0,0
1339,5308,64,6,34587.0,0
1340,5308,65,7,37542.0,0
1341,5308,66,7,39684.0,0
1342,5308,67,8,43670.0,0
1343,5308,68,9,46469.0,0
1344,5308,69,9,48782.0,0
1345,5308,70,10,50907.0,0
1346,5308,71,10,53140.0,0
1347,5308,72,11,55344.0,0
1348,5308,73,11,57689.0,0
1349,5308,74,12,60415.0,0
1350,5308,75,12,63450.0,0
1351,5308,76,13,65855.0,0
1352,5308,77,14,70095.0,0
1353,5308,78,14,72147.0,0
1354,5308,79,15,76245.0,0
1355,5308,80,15,78452.0,0
1356,5308,81,16,80844.0,0
1357,5308,82,16,83074.0,0
1358,5308,83,17,85183.0,0
1359,5308,84,17,87557.0,0
1360,5308,85,17,89228.0,0
1361,5308,86,18,91552.0,0
1362,5308,87,18,93831.0,0
1363,5308,88,19,95798.0,0
1364,5308,89,19,98396.0,0
1365,5308,90,20,101019.0,0
1366,5308,91,20,104026.0,0
1367,5308,92,21,106131.0,0
1368,5308,93,21,107893.0,0
1369,5308,94,22,110554.0,0
1370,5308,95,22,112620.0,0
1371,5308,96,23,115472.0,0
1372,5308,97,23,117232.0,0
1373,5308,98,23,118546.0,0
1374,5308,99,23,119806.0,0
1375,5308,100,24,122125.0,0
1376,5308,101,24,124949.0,0
1377,5308,102,25,126691.0,0
1378,5308,103,25,128839.0,0
1379,5308,104,26,130216.0,0
1380,5308,105,26,132316.0,0
1381,5308,106,26,134935.0,0
1382,5308,107,27,137140.0,0
1383,5308,108,27,139272.0,0
1384,5308,109,28,140606.0,0
1385,5308,110,28,142925.0,0
1386,5308,111,29,145173.0,0
1387,5308,112,29,147286.0,0
1388,5308,113,29,149567.0,0
1389,5308,114,30,151832.0,0
1390,5308,115,30,153945.0,0
1391,5308,116,31,156791.0,0
1392,5309,1,0,2626.0,0
1393,5309,2,2,11481.0,0
1394,5309,3,3,15471.0,0
1395,5309,4,4,21237.0,0
1396,5309,5,4,24740.0,0
1397,5309,6,5,28501.0,0
1398,5309,7,6,32356.0,0
1399,5309,8,7,37944.0,0
1400,5309,9,8,43040.0,0
1401,5309,10,9,48426.0,0
1402,5309,11,10,51679.0,0
1403,5309,12,11,55869.0,0
1404,5309,13,12,60953.0,0
1405,5309,14,13,65454.0,0
1406,5309,15,13,69366.0,0
1407,5309,16,14,73911.0,0
1408,5309,17,15,77840.0,0
1409,5309,18,16,82566.0,0
1410,5309,19,17,87703.0,0
1411,5309,20,18,92887.0,0
1412,5309,21,19,98455.0,0
1413,5309,22,20,102416.0,0
1414,5309,23,21,107194.0,0
1415,5309,24,22,110612.0,0
1416,5309,25,22,114538.0,0
1417,5309,26,23,118360.0,0
1418,5309,27,24,122041.0,0
1419,5309,28,25,126336.0,0
1420,5309,29,25,129469.0,0
1421,5309,30,26,133287.0,0
1422,5309,31,27,137754.0,0
1423,5309,32,28,140919.0,0
1424,5309,33,28,144807.0,0
1425,5309,34,29,149111.0,0
1426,5309,35,30,152959.0,0
1427,5309,36,31,156791.0,0
1428,5309,37,32,161781.0,0
1429,5309,38,33,167674.0,0
1430,5309,39,34,173464.0,0
1431,5309,40,35,179978.0,0
1432,5309,41,36,184367.0,0
1433,5309,42,37,189410.0,0
1434,5309,43,38,192454.0,0
1435,5309,44,39,197041.0,0
1436,5309,45,40,201223.0,0
1437,5309,46,41,205133.0,0
1438,5309,47,41,205697.0,0
1439,5309,48,41,206333.0,0
1440,5309,49,41,209935.0,0
1441,5309,50,42,214057.0,0
1442,5309,51,43,217050.0,0
1443,5309,52,44,221219.0,0
1444,5309,53,44,224710.0,0
1445,5309,54,45,227504.0,0
1446,5309,55,46,231450.0,0
1447,5309,56,46,234369.0,0
1448,5309,57,47,235639.0,0
1449,5309,58,47,238712.0,0
1450,5309,59,48,241525.0,0
1451,5309,60,48,244820.0,0
1452,5309,61,49,246848.0,0
1453,5309,62,49,249350.0,0
1454,5309,63,50,252551.0,0
1455,5309,64,50,254911.0,0
1456,5309,65,51,258291.0,0
1457,5309,66,52,261330.0,0
1458,5309,67,52,263777.0,0
1459,5309,68,53,266529.0,0
1460,5309,69,53,268817.0,0
1461,5309,70,54,271112.0,0
1462,5309,71,54,273771.0,0
1463,5309,72,55,276694.0,0
1464,5309,73,55,279233.0,0
1465,5309,74,56,281677.0,0
1466,5309,75,56,284104.0,0
1467,5309,76,57,286301.0,0
1468,5309,77,57,288923.0,0
1469,5309,78,57,289792.0,0
1470,5309,79,58,291975.0,0
1471,5309,80,58,293968.0,0
1472,5309,81,59,295810.0,0
1473,5309,82,59,297628.0,0
1474,5309,83,60,300017.0,1
1475,5309,84,0,1689.0,0
1476,5309,85,0,4248.0,0
1477,5309,86,1,7027.0,0
1478,5309,87,2,10325.0,0
1479,5309,88,2,11341.0,0
1480,5309,89,2,14123.0,0
1481,5309,90,3,16253.0,0
1482,5309,91,3,18694.0,0
1483,5309,92,4,20852.0,0
1484,5309,93,4,22398.0,0
1485,5309,94,4,24613.0,0
1486,5309,95,5,26887.0,0
1487,5309,96,5,29242.0,0
1488,5309,97,6,30574.0,0
1489,5309,98,6,32333.0,0
1490,5309,99,6,34060.0,0
1491,5309,100,7,36763.0,0
1492,5309,101,7,39230.0,0
1493,5309,102,8,40695.0,0
1494,5309,103,8,42840.0,0
1495,5309,104,8,44395.0,0
1496,5309,105,9,46322.0,0
1497,5309,106,9,48694.0,0
1498,5309,107,10,50568.0,0
1499,5309,108,10,52404.0,0
1500,5309,109,10,54681.0,0
1501,5309,110,11,57648.0,0
1502,5309,111,11,59238.0,0
1503,5309,112,12,61203.0,0
1504,5309,113,12,63243.0,0
1505,5309,114,13,65155.0,0
1506,5309,115,13,67122.0,0
1507,5309,116,13,69480.0,0
1508,5310,1,0,182.0,0
1509,5310,2,1,8242.0,0
1510,5310,3,2,12559.0,0
1511,5310,4,3,16453.0,0
1512,5310,5,4,20700.0,0
1513,5310,6,4,24325.0,0
1514,5310,7,5,29159.0,0
1515,5310,8,6,33100.0,0
1516,5310,9,7,37575.0,0
1517,5310,10,8,42110.0,0
1518,5310,11,9,46706.0,0
1519,5310,12,10,51669.0,0
1520,5310,13,11,56638.0,0
1521,5310,14,11,59330.0,0
1522,5310,15,12,63282.0,0
1523,5310,16,13,66169.0,0
1524,5310,17,13,69075.0,0
1525,5310,18,14,71528.0,0
1526,5310,19,14,74384.0,0
1527,5310,20,15,76685.0,0
1528,5310,21,15,79201.0,0
1529,5310,22,16,81849.0,0
1530,5310,23,17,85422.0,0
1531,5310,24,17,88943.0,0
1532,5310,25,18,94472.0,0
1533,5310,26,19,99413.0,0
1534,5310,27,20,103896.0,0
1535,5310,28,21,107731.0,0
1536,5310,29,22,112062.0,0
1537,5310,30,23,115595.0,0
1538,5310,31,24,120347.0,0
1539,5310,32,24,124680.0,0
1540,5310,33,25,129447.0,0
1541,5310,34,26,134357.0,0
1542,5310,35,27,139334.0,0
1543,5310,36,28,144351.0,0
1544,5310,37,30,150438.0,0
1545,5310,38,31,156083.0,0
1546,5310,39,32,162789.0,0
1547,5310,40,33,168014.0,0
1548,5310,41,34,173082.0,0
1549,5310,42,35,179200.0,0
1550,5310,43,37,185266.0,0
1551,5310,44,38,190619.0,0
1552,5310,45,39,196153.0,0
1553,5310,46,39,199303.0,0
1554,5310,47,40,202311.0,0
1555,5310,48,40,203811.0,0
1556,5310,49,41,207903.0,0
1557,5310,50,42,212174.0,0
1558,5310,51,43,216215.0,0
1559,5310,52,44,220606.0,0
1560,5310,53,45,225726.0,0
1561,5310,54,45,229604.0,0
1562,5310,55,46,233829.0,0
1563,5310,56,47,236352.0,0
1564,5310,57,47,237847.0,0
1565,5310,58,48,240502.0,0
1566,5310,59,48,242813.0,0
1567,5310,60,49,245705.0,0
1568,5310,61,49,246523.0,1
1569,5310,62,0,2306.0,0
1570,5310,63,1,5296.0,0
1571,5310,64,1,8102.0,0
1572,5310,65,2,10924.0,0
1573,5310,66,2,14173.0,0
1574,5310,67,3,17363.0,0
1575,5310,68,4,20886.0,0
1576,5310,69,4,24499.0,0
1577,5310,70,5,27919.0,0
1578,5310,71,6,30028.0,0
1579,5310,72,6,32287.0,0
1580,5310,73,6,34592.0,0
1581,5310,74,7,36610.0,0
1582,5310,75,8,41286.0,0
1583,5310,76,9,45836.0,0
1584,5310,77,9,49012.0,0
1585,5310,78,10,50743.0,0
1586,5310,79,10,53800.0,0
1587,5310,80,11,56063.0,0
1588,5310,81,11,58761.0,0
1589,5310,82,12,62991.0,0
1590,5310,83,12,64862.0,0
1591,5310,84,13,66912.0,0
1592,5310,85,14,70609.0,0
1593,5310,86,14,70729.0,0
1594,5310,87,14,72586.0,0
1595,5310,88,14,74063.0,0
1596,5310,89,15,76624.0,0
1597,5310,90,15,78829.0,0
1598,5310,91,16,81026.0,0
1599,5310,92,16,83391.0,0
1600,5310,93,17,85617.0,0
1601,5310,94,17,88015.0,0
1602,5310,95,18,90686.0,0
1603,5310,96,18,93019.0,0
1604,5310,97,19,95098.0,0
1605,5310,98,19,97081.0,0
1606,5310,99,19,98461.0,0
1607,5310,100,20,100729.0,0
1608,5310,101,21,105523.0,0
1609,5310,102,21,109199.0,0
1610,5310,103,22,112120.0,0
1611,5310,104,22,113904.0,0
1612,5310,105,23,115799.0,0
1613,5310,106,23,119152.0,0
1614,5310,107,23,119760.0,0
1615,5310,108,24,122373.0,0
1616,5310,109,24,124587.0,0
1617,5310,110,25,127085.0,0
1618,5310,111,25,129335.0,0
1619,5310,112,26,131580.0,0
1620,5310,113,26,133161.0,0
1621,5310,114,27,135639.0,0
1622,5310,115,27,137741.0,0
1623,5310,116,27,139642.0,0
1624,5311,1,0,2539.0,0
1625,5311,2,1,9970.0,0
1626,5311,3,2,11533.0,0
1627,5311,4,3,16321.0,0
1628,5311,5,4,20609.0,0
1629,5311,6,4,24500.0,0
1630,5311,7,5,28920.0,0
1631,5311,8,6,33296.0,0
1632,5311,9,7,37959.0,0
1633,5311,10,8,43040.0,0
1634,5311,11,9,48660.0,0
1635,5311,12,10,53932.0,0
1636,5311,13,11,57734.0,0
1637,5311,14,12,62872.0,0
1638,5311,15,13,68111.0,0
1639,5311,16,14,73755.0,0
1640,5311,17,15,78879.0,0
1641,5311,18,16,84219.0,0
1642,5311,19,18,90271.0,0
1643,5311,20,19,96006.0,0
1644,5311,21,20,102027.0,0
1645,5311,22,20,104204.0,0
1646,5311,23,21,107195.0,0
1647,5311,24,22,111823.0,0
1648,5311,25,23,116434.0,0
1649,5311,26,24,120674.0,0
1650,5311,27,25,125202.0,0
1651,5311,28,25,129458.0,0
1652,5311,29,26,134340.0,0
1653,5311,30,27,138380.0,0
1654,5311,31,28,141929.0,0
1655,5311,32,29,146645.0,0
1656,5311,33,30,151176.0,0
1657,5311,34,31,155612.0,0
1658,5311,35,32,160079.0,0
1659,5311,36,32,163612.0,0
1660,5311,37,33,168880.0,0
1661,5311,38,34,173910.0,0
1662,5311,39,35,178705.0,0
1663,5311,40,36,184185.0,0
1664,5311,41,38,190273.0,0
1665,5311,42,39,195654.0,0
1666,5311,43,40,201192.0,0
1667,5311,44,40,203623.0,0
1668,5311,45,41,205864.0,0
1669,5311,46,41,208176.0,0
1670,5311,47,42,210461.0,0
1671,5311,48,42,212542.0,0
1672,5311,49,43,215933.0,0
1673,5311,50,44,221841.0,0
1674,5311,51,44,223380.0,0
1675,5311,52,45,226194.0,0
1676,5311,53,46,230635.0,0
1677,5311,54,47,235021.0,0
1678,5311,55,47,239217.0,0
1679,5311,56,48,242271.0,0
1680,5311,57,48,243386.0,0
1681,5311,58,49,246073.0,0
1682,5311,59,49,249528.0,0
1683,5311,60,50,252687.0,0
1684,5311,61,51,255049.0,0
1685,5311,62,51,258045.0,0
1686,5311,63,52,261331.0,0
1687,5311,64,52,264362.0,0
1688,5311,65,53,266558.0,0
1689,5311,66,53,269381.0,0
1690,5311,67,54,271517.0,0
1691,5311,68,54,271517.0,1
1692,5311,69,0,2077.0,0
1693,5311,70,0,4913.0,0
1694,5311,71,1,7060.0,0
1695,5311,72,1,8973.0,0
1696,5311,73,2,11059.0,0
1697,5311,74,2,13525.0,0
1698,5311,75,3,17119.0,0
1699,5311,76,3,18920.0,0
1700,5311,77,4,22423.0,0
1701,5311,78,4,24791.0,0
